caseID,action,type,technique,play_pattern,under_pressure,shot_assist,angle,length,height,recipient,startTime,period,minute,duration,endTime,possession_team,team_action,player,player_position,body_part,start_X,start_Y,end_X,end_Y,bad_behavior,result,home_team,away_team,action_type,action_count,action_type_count,zoneStart,zoneEnd
758010,Ball Recovery,None,None,Regular Play,None,None,,,,,2023-12-03 00:04:12.120,1,4,0.0,2023-12-03 00:04:12.120,France,France,Benjamin Pavard,Right Back,,30.0,56.0,,,None,None,Argentina,France,Ball Recovery_None,Ball Recovery_1,Ball Recovery_None_1,Zone 6,Zone 12
758010,Pass,None,None,Regular Play,None,None,-2.9996955,7.071068,,Raphaël Varane,2023-12-03 00:04:13.080,1,4,0.6,2023-12-03 00:04:13.680,France,France,Benjamin Pavard,Right Back,Right Foot,30.0,54.0,23.0,53.0,None,None,Argentina,France,Pass_None,Pass_1,Pass_None_1,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,-0.7853982,16.970562,,N'Golo Kanté,2023-12-03 00:04:15.200,1,4,1.08,2023-12-03 00:04:16.280,France,France,Raphaël Varane,Right Center Back,Right Foot,22.0,54.0,34.0,42.0,None,None,Argentina,France,Pass_None,Pass_2,Pass_None_2,Zone 6,Zone 6
758010,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:04:16.360,1,4,1.04,2023-12-03 00:04:17.400,France,Argentina,Éver Maximiliano David Banega,Left Center Midfield,,85.0,48.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 7,Zone 12
758010,Pass,None,None,Regular Play,None,None,-2.095592,21.954498,,Samuel Yves Umtiti,2023-12-03 00:04:17.520,1,4,1.706,2023-12-03 00:04:19.226,France,France,N'Golo Kanté,Left Defensive Midfield,Right Foot,33.0,41.0,22.0,22.0,None,None,Argentina,France,Pass_None,Pass_3,Pass_None_3,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,0.39479113,13.0,,Blaise Matuidi,2023-12-03 00:04:20.520,1,4,0.92,2023-12-03 00:04:21.440,France,France,Samuel Yves Umtiti,Left Center Back,Left Foot,29.0,19.0,41.0,24.0,None,None,Argentina,France,Pass_None,Pass_4,Pass_None_4,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,2.5213432,8.602325,,N'Golo Kanté,2023-12-03 00:04:23.160,1,4,0.92,2023-12-03 00:04:24.080,France,France,Blaise Matuidi,Left Wing,Left Foot,41.0,22.0,34.0,27.0,None,None,Argentina,France,Pass_None,Pass_5,Pass_None_5,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,0.1798535,11.18034,,Paul Labile Pogba,2023-12-03 00:04:25.000,1,4,0.72,2023-12-03 00:04:25.720,France,France,N'Golo Kanté,Left Defensive Midfield,Right Foot,35.0,28.0,46.0,30.0,None,None,Argentina,France,Pass_None,Pass_6,Pass_None_6,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,-2.4087775,13.453624,,N'Golo Kanté,2023-12-03 00:04:26.000,1,4,0.6,2023-12-03 00:04:26.600,France,France,Paul Labile Pogba,Right Defensive Midfield,Right Foot,47.0,36.0,37.0,27.0,None,None,Argentina,France,Pass_None,Pass_7,Pass_None_7,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,1.4773196,32.140316,,Raphaël Varane,2023-12-03 00:04:27.720,1,4,1.24,2023-12-03 00:04:28.960,France,France,N'Golo Kanté,Left Defensive Midfield,Right Foot,38.0,29.0,41.0,61.0,None,None,Argentina,France,Pass_None,Pass_8,Pass_None_8,Zone 6,Zone 6
758010,Pass,None,None,Regular Play,None,None,-0.32175055,25.298222,,Olivier Giroud,2023-12-03 00:04:32.440,1,4,0.906,2023-12-03 00:04:33.346,France,France,Raphaël Varane,Right Center Back,Right Foot,56.0,68.0,80.0,60.0,None,None,Argentina,France,Pass_None,Pass_9,Pass_None_9,Zone 10,Zone 7
758010,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:04:32.800,1,4,0.559,2023-12-03 00:04:33.359,France,Argentina,Faustino Marcos Alberto Rojo,Left Center Back,,37.0,26.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 6,Zone 12
758010,Pass,None,None,Regular Play,None,None,-1.0714496,12.529964,,Kylian Mbappé Lottin,2023-12-03 00:04:33.437,1,4,0.683,2023-12-03 00:04:34.120,France,France,Olivier Giroud,Center Forward,Left Foot,80.0,60.0,86.0,49.0,None,None,Argentina,France,Pass_None,Pass_10,Pass_None_10,Zone 7,Zone 7
758010,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:04:34.280,1,4,0.56,2023-12-03 00:04:34.840,France,Argentina,Nicolás Hernán Otamendi,Right Center Back,,33.0,36.0,,,None,None,Argentina,France,Pressure_None,Pressure_3,Pressure_None_3,Zone 6,Zone 12
758010,Pass,None,None,Regular Play,None,None,0.98279375,3.6055512,,Antoine Griezmann,2023-12-03 00:04:34.920,1,4,0.48,2023-12-03 00:04:35.400,France,France,Kylian Mbappé Lottin,Right Wing,Right Foot,86.0,41.0,88.0,44.0,None,Incomplete,Argentina,France,Pass_None,Pass_11,Pass_None_11,Zone 7,Zone 7
758010,Block,None,None,Regular Play,None,None,,,,,2023-12-03 00:04:35.400,1,4,0.0,2023-12-03 00:04:35.400,France,Argentina,Nicolás Hernán Otamendi,Right Center Back,,33.0,37.0,,,None,None,Argentina,France,Block_None,Block_1,Block_None_1,Zone 6,Zone 12
7580100,Pass,None,None,Regular Play,None,None,1.959115,23.769728,,Hugo Lloris,2023-12-03 00:22:35.200,2,67,1.64,2023-12-03 00:22:36.840,France,France,Samuel Yves Umtiti,Left Center Back,Left Foot,14.0,17.0,5.0,39.0,None,None,Argentina,France,Pass_None,Pass_1,Pass_None_1,Zone 5,Zone 5
7580100,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:22:36.880,2,67,0.88,2023-12-03 00:22:37.760,France,Argentina,Lionel Andrés Messi Cuccittini,Secondary Striker,,113.0,48.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 8,Zone 12
7580100,Pass,None,None,Regular Play,True,None,-0.35877067,17.088007,,N'Golo Kanté,2023-12-03 00:22:37.600,2,67,1.52,2023-12-03 00:22:39.120,France,France,Hugo Lloris,Goalkeeper,Left Foot,6.0,39.0,22.0,33.0,None,None,Argentina,France,Pass_None,Pass_2,Pass_None_2,Zone 5,Zone 6
7580100,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:22:41.647,2,67,0.393,2023-12-03 00:22:42.040,France,Argentina,Sergio Leonel Agüero del Castillo,Center Forward,,89.0,58.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 7,Zone 12
7580100,Pass,None,None,Regular Play,True,None,0.29544082,24.04163,,Olivier Giroud,2023-12-03 00:22:42.040,2,67,1.24,2023-12-03 00:22:43.280,France,France,N'Golo Kanté,Left Defensive Midfield,Left Foot,34.0,26.0,57.0,33.0,None,None,Argentina,France,Pass_None,Pass_3,Pass_None_3,Zone 6,Zone 6
7580100,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:22:42.547,2,67,0.693,2023-12-03 00:22:43.240,France,Argentina,Nicolás Hernán Otamendi,Left Center Back,,62.0,48.0,,,None,None,Argentina,France,Pressure_None,Pressure_3,Pressure_None_3,Zone 7,Zone 12
7580100,Pass,None,None,Regular Play,None,None,-1.2220253,11.7046995,,Blaise Matuidi,2023-12-03 00:22:43.760,2,67,0.96,2023-12-03 00:22:44.720,France,France,Olivier Giroud,Center Forward,Left Foot,59.0,32.0,63.0,21.0,None,None,Argentina,France,Pass_None,Pass_4,Pass_None_4,Zone 6,Zone 7
7580100,Pass,None,None,Regular Play,None,None,0.7354398,28.319605,,Olivier Giroud,2023-12-03 00:22:45.920,2,67,1.24,2023-12-03 00:22:47.160,France,France,Blaise Matuidi,Left Wing,Left Foot,65.0,25.0,86.0,44.0,None,None,Argentina,France,Pass_None,Pass_5,Pass_None_5,Zone 7,Zone 7
7580100,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:22:47.082,2,67,0.398,2023-12-03 00:22:47.480,France,Argentina,Nicolás Alejandro Tagliafico,Left Back,,31.0,36.0,,,None,None,Argentina,France,Pressure_None,Pressure_4,Pressure_None_4,Zone 6,Zone 12
7580100,Pass,None,None,Regular Play,None,None,0.38050637,16.155495,,Kylian Mbappé Lottin,2023-12-03 00:22:47.840,2,67,1.64,2023-12-03 00:22:49.480,France,France,Olivier Giroud,Center Forward,Left Foot,90.0,47.0,105.0,53.0,None,None,Argentina,France,Pass_None,Pass_6,Pass_None_6,Zone 7,Zone 8
7580100,Shot,Open Play,Normal,Regular Play,None,None,,,,,2023-12-03 00:22:49.600,2,67,0.72,2023-12-03 00:22:50.320,France,France,Kylian Mbappé Lottin,Right Wing,Right Foot,107.0,51.0,120.0,36.4,None,Goal,Argentina,France,Shot_Open Play,Shot_1,Shot_Open Play_1,Zone 8,Zone 8
7580100,Goal Keeper,Goal Conceded,None,Regular Play,None,None,,,,,2023-12-03 00:22:50.320,2,67,0.0,2023-12-03 00:22:50.320,France,Argentina,Franco Armani,Goalkeeper,,7.0,34.0,,,None,No Touch,Argentina,France,Goal Keeper_Goal Conceded,Goal Keeper_1,Goal Keeper_Goal Conceded_1,Zone 5,Zone 12
7580100,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:03.720,2,69,1.359,2023-12-03 00:24:05.079,France,France,Kylian Mbappé Lottin,Right Wing,,55.0,76.0,,,None,None,Argentina,France,Pressure_None,Pressure_5,Pressure_None_5,Zone 10,Zone 12
7580101,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:05.480,2,69,0.6,2023-12-03 00:24:06.080,Argentina,France,Kylian Mbappé Lottin,Right Wing,,31.0,68.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 10,Zone 12
7580101,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:06.987,2,69,0.813,2023-12-03 00:24:07.800,Argentina,Argentina,Sergio Leonel Agüero del Castillo,Center Forward,,92.0,19.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 7,Zone 12
7580101,Pass,None,None,Regular Play,None,None,-1.5707964,3.0,,N'Golo Kanté,2023-12-03 00:24:08.040,2,69,0.4,2023-12-03 00:24:08.440,Argentina,France,Kylian Mbappé Lottin,Right Wing,Right Foot,29.0,70.0,29.0,67.0,None,Incomplete,Argentina,France,Pass_None,Pass_1,Pass_None_1,Zone 10,Zone 10
7580101,Interception,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:08.440,2,69,0.0,2023-12-03 00:24:08.440,Argentina,Argentina,Sergio Leonel Agüero del Castillo,Center Forward,,92.0,14.0,,,None,Won,Argentina,France,Interception_None,Interception_1,Interception_None_1,Zone 3,Zone 12
7580101,Dribble,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:11.000,2,69,0.0,2023-12-03 00:24:11.000,Argentina,Argentina,Sergio Leonel Agüero del Castillo,Center Forward,,103.0,11.0,,,None,Incomplete,Argentina,France,Dribble_None,Dribble_1,Dribble_None_1,Zone 4,Zone 12
7580102,Pass,Throw-in,None,From Throw In,None,None,2.961739,22.36068,,Éver Maximiliano David Banega,2023-12-03 00:24:19.120,2,69,1.72,2023-12-03 00:24:20.840,Argentina,Argentina,Sergio Leonel Agüero del Castillo,Center Forward,,113.0,1.0,91.0,5.0,None,None,Argentina,France,Pass_Throw-in,Pass_1,Pass_Throw-in_1,Zone 4,Zone 3
7580102,Pass,None,None,From Throw In,None,None,2.4805496,11.401754,,Javier Alejandro Mascherano,2023-12-03 00:24:22.160,2,69,0.64,2023-12-03 00:24:22.800,Argentina,Argentina,Éver Maximiliano David Banega,Left Center Midfield,Right Foot,89.0,10.0,80.0,17.0,None,None,Argentina,France,Pass_None,Pass_2,Pass_None_1,Zone 3,Zone 7
7580102,Pressure,None,None,From Throw In,None,None,,,,,2023-12-03 00:24:23.240,2,69,0.519,2023-12-03 00:24:23.759,Argentina,France,Olivier Giroud,Center Forward,,46.0,61.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 6,Zone 12
7580102,Dribbled Past,None,None,From Throw In,None,None,,,,,2023-12-03 00:24:24.280,2,69,0.0,2023-12-03 00:24:24.280,Argentina,France,Olivier Giroud,Center Forward,,42.0,58.0,,,None,None,Argentina,France,Dribbled Past_None,Dribbled Past_1,Dribbled Past_None_1,Zone 6,Zone 12
7580102,Dribble,None,None,From Throw In,None,None,,,,,2023-12-03 00:24:24.280,2,69,0.0,2023-12-03 00:24:24.280,Argentina,Argentina,Javier Alejandro Mascherano,Right Center Midfield,,79.0,23.0,,,None,Complete,Argentina,France,Dribble_None,Dribble_1,Dribble_None_1,Zone 7,Zone 12
7580102,Pressure,None,None,From Throw In,None,None,,,,,2023-12-03 00:24:25.680,2,69,0.52,2023-12-03 00:24:26.200,Argentina,France,Antoine Griezmann,Right Wing Back,,43.0,57.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 6,Zone 12
7580102,Pass,None,None,From Throw In,None,None,1.9756881,22.847319,,Gabriel Iván Mercado,2023-12-03 00:24:26.560,2,69,1.0,2023-12-03 00:24:27.560,Argentina,Argentina,Javier Alejandro Mascherano,Right Center Midfield,Right Foot,77.0,31.0,68.0,52.0,None,None,Argentina,France,Pass_None,Pass_3,Pass_None_2,Zone 7,Zone 7
7580102,Pass,None,None,From Throw In,None,None,0.6000502,23.021729,,Cristian David Pavón,2023-12-03 00:24:31.320,2,69,1.68,2023-12-03 00:24:33.000,Argentina,Argentina,Gabriel Iván Mercado,Right Back,Right Foot,78.0,64.0,97.0,77.0,None,None,Argentina,France,Pass_None,Pass_4,Pass_None_3,Zone 11,Zone 11
7580102,Pass,None,None,From Throw In,None,None,-1.2793396,31.320919,,Sergio Leonel Agüero del Castillo,2023-12-03 00:24:35.757,2,69,1.123,2023-12-03 00:24:36.880,Argentina,Argentina,Cristian David Pavón,Right Wing,Right Foot,104.0,72.0,113.0,42.0,None,Incomplete,Argentina,France,Pass_None,Pass_5,Pass_None_4,Zone 12,Zone 8
7580102,Clearance,None,None,From Throw In,None,None,,,,,2023-12-03 00:24:36.880,2,69,0.0,2023-12-03 00:24:36.880,Argentina,France,Raphaël Varane,Right Center Back,,8.0,39.0,,,None,None,Argentina,France,Clearance_None,Clearance_1,Clearance_None_1,Zone 5,Zone 12
7580103,Ball Recovery,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:38.040,2,69,0.0,2023-12-03 00:24:38.040,France,France,Lucas Hernández Pi,Left Back,,11.0,15.0,,,None,None,Argentina,France,Ball Recovery_None,Ball Recovery_1,Ball Recovery_None_1,Zone 1,Zone 12
7580103,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:38.160,2,69,0.879,2023-12-03 00:24:39.039,France,Argentina,Cristian David Pavón,Right Wing,,106.0,64.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 12,Zone 12
7580103,Pass,None,None,Regular Play,None,None,2.896614,8.246211,,Samuel Yves Umtiti,2023-12-03 00:24:39.760,2,69,0.76,2023-12-03 00:24:40.520,France,France,Lucas Hernández Pi,Left Back,Left Foot,12.0,24.0,4.0,26.0,None,None,Argentina,France,Pass_None,Pass_1,Pass_None_1,Zone 5,Zone 5
7580103,Pass,None,None,Regular Play,None,None,0.19118446,31.575306,,Olivier Giroud,2023-12-03 00:24:41.720,2,69,1.88,2023-12-03 00:24:43.600,France,France,Samuel Yves Umtiti,Left Center Back,Left Foot,6.0,26.0,37.0,32.0,None,None,Argentina,France,Pass_None,Pass_2,Pass_None_2,Zone 5,Zone 6
7580103,Pass,None,None,Regular Play,None,None,1.7590178,21.377558,,Kylian Mbappé Lottin,2023-12-03 00:24:43.840,2,69,1.76,2023-12-03 00:24:45.600,France,France,Olivier Giroud,Center Forward,,37.0,31.0,33.0,52.0,None,None,Argentina,France,Pass_None,Pass_3,Pass_None_3,Zone 6,Zone 6
7580103,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:44.967,2,69,0.553,2023-12-03 00:24:45.520,France,Argentina,Nicolás Alejandro Tagliafico,Left Back,,82.0,38.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 7,Zone 12
7580103,Pass,None,None,Regular Play,None,None,-0.14189705,7.071068,,Paul Labile Pogba,2023-12-03 00:24:45.760,2,69,0.8,2023-12-03 00:24:46.560,France,France,Kylian Mbappé Lottin,Right Wing,Head,34.0,51.0,41.0,50.0,None,None,Argentina,France,Pass_None,Pass_4,Pass_None_4,Zone 6,Zone 6
7580103,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:49.080,2,69,0.68,2023-12-03 00:24:49.760,France,Argentina,Nicolás Alejandro Tagliafico,Left Back,,51.0,29.0,,,None,None,Argentina,France,Pressure_None,Pressure_3,Pressure_None_3,Zone 6,Zone 12
7580103,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:52.280,2,69,0.52,2023-12-03 00:24:52.800,France,Argentina,Nicolás Alejandro Tagliafico,Left Back,,30.0,21.0,,,None,None,Argentina,France,Pressure_None,Pressure_4,Pressure_None_4,Zone 6,Zone 12
7580103,Dribbled Past,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:53.160,2,69,0.0,2023-12-03 00:24:53.160,France,Argentina,Nicolás Alejandro Tagliafico,Left Back,,32.0,24.0,,,None,None,Argentina,France,Dribbled Past_None,Dribbled Past_1,Dribbled Past_None_1,Zone 6,Zone 12
7580103,Dribble,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:53.160,2,69,0.0,2023-12-03 00:24:53.160,France,France,Paul Labile Pogba,Right Defensive Midfield,,89.0,57.0,,,None,Complete,Argentina,France,Dribble_None,Dribble_1,Dribble_None_1,Zone 7,Zone 12
7580103,Pass,None,None,Regular Play,None,True,-1.120135,34.43835,,Olivier Giroud,2023-12-03 00:24:53.880,2,69,1.64,2023-12-03 00:24:55.520,France,France,Paul Labile Pogba,Right Defensive Midfield,Right Foot,89.0,57.0,104.0,26.0,None,None,Argentina,France,Pass_None,Pass_5,Pass_None_5,Zone 7,Zone 8
7580103,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:24:55.840,2,69,0.599,2023-12-03 00:24:56.439,France,Argentina,Federico Julián Fazio,Right Center Back,,11.0,49.0,,,None,None,Argentina,France,Pressure_None,Pressure_5,Pressure_None_5,Zone 5,Zone 12
7580103,Shot,Open Play,Normal,Regular Play,True,None,,,,,2023-12-03 00:24:56.387,2,69,1.133,2023-12-03 00:24:57.520,France,France,Olivier Giroud,Center Forward,Left Foot,108.0,27.0,119.0,35.6,None,Off T,Argentina,France,Shot_Open Play,Shot_1,Shot_Open Play_1,Zone 8,Zone 8
7580103,Goal Keeper,Shot Faced,None,Regular Play,None,None,,,,,2023-12-03 00:24:57.520,2,69,0.0,2023-12-03 00:24:57.520,France,Argentina,Franco Armani,Goalkeeper,,2.0,43.0,2.0,43.0,None,None,Argentina,France,Goal Keeper_Shot Faced,Goal Keeper_1,Goal Keeper_Shot Faced_1,Zone 5,Zone 5
7580104,Pass,None,None,Regular Play,None,None,1.3439975,13.341664,,Lionel Andrés Messi Cuccittini,2023-12-03 00:25:18.840,2,70,0.8,2023-12-03 00:25:19.640,Argentina,Argentina,Éver Maximiliano David Banega,Left Center Midfield,Left Foot,63.0,22.0,66.0,35.0,None,None,Argentina,France,Pass_None,Pass_1,Pass_None_1,Zone 7,Zone 7
7580104,Pass,None,None,Regular Play,None,None,-0.32175055,3.1622777,,Sergio Leonel Agüero del Castillo,2023-12-03 00:25:19.747,2,70,0.653,2023-12-03 00:25:20.400,Argentina,Argentina,Lionel Andrés Messi Cuccittini,Secondary Striker,Left Foot,66.0,35.0,69.0,34.0,None,Incomplete,Argentina,France,Pass_None,Pass_2,Pass_None_2,Zone 7,Zone 7
7580104,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:25:19.762,2,70,0.398,2023-12-03 00:25:20.160,Argentina,France,Blaise Matuidi,Left Wing,,50.0,42.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 6,Zone 12
7580104,Block,None,None,Regular Play,None,None,,,,,2023-12-03 00:25:20.400,2,70,0.0,2023-12-03 00:25:20.400,Argentina,France,Blaise Matuidi,Left Wing,,52.0,47.0,,,None,None,Argentina,France,Block_None,Block_1,Block_None_1,Zone 6,Zone 12
7580105,Pass,Recovery,None,Regular Play,None,None,-0.5880026,7.2111025,,Blaise Matuidi,2023-12-03 00:25:21.360,2,70,0.84,2023-12-03 00:25:22.200,France,France,Paul Labile Pogba,Right Defensive Midfield,Right Foot,53.0,65.0,59.0,61.0,None,None,Argentina,France,Pass_Recovery,Pass_1,Pass_Recovery_1,Zone 10,Zone 6
7580105,Pass,None,None,Regular Play,None,None,1.7126933,7.071068,,Kylian Mbappé Lottin,2023-12-03 00:25:23.520,2,70,0.88,2023-12-03 00:25:24.400,France,France,Blaise Matuidi,Left Wing,Left Foot,59.0,70.0,58.0,77.0,None,None,Argentina,France,Pass_None,Pass_2,Pass_None_1,Zone 10,Zone 10
7580105,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:25:25.040,2,70,0.919,2023-12-03 00:25:25.959,France,Argentina,Javier Alejandro Mascherano,Right Center Midfield,,53.0,12.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 2,Zone 12
7580105,Pass,None,None,Regular Play,True,None,-0.5880026,7.2111025,,Blaise Matuidi,2023-12-03 00:25:25.400,2,70,0.36,2023-12-03 00:25:25.760,France,France,Kylian Mbappé Lottin,Right Wing,Right Foot,62.0,78.0,68.0,74.0,None,None,Argentina,France,Pass_None,Pass_3,Pass_None_2,Zone 11,Zone 11
7580105,Pass,None,None,Regular Play,None,None,3.1415927,6.0,,Kylian Mbappé Lottin,2023-12-03 00:25:27.040,2,70,0.64,2023-12-03 00:25:27.680,France,France,Blaise Matuidi,Left Wing,Left Foot,69.0,78.0,63.0,78.0,None,None,Argentina,France,Pass_None,Pass_4,Pass_None_3,Zone 11,Zone 11
7580105,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:25:27.347,2,70,0.493,2023-12-03 00:25:27.840,France,Argentina,Éver Maximiliano David Banega,Left Center Midfield,,55.0,4.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 2,Zone 12
7580105,Pass,None,None,Regular Play,None,None,-1.1071488,11.18034,,Antoine Griezmann,2023-12-03 00:25:27.920,2,70,1.08,2023-12-03 00:25:29.000,France,France,Kylian Mbappé Lottin,Right Wing,Right Foot,62.0,78.0,67.0,68.0,None,None,Argentina,France,Pass_None,Pass_5,Pass_None_4,Zone 11,Zone 11
7580105,Pass,None,None,Regular Play,None,None,-2.3561945,9.899495,,,2023-12-03 00:25:34.240,2,70,4.027,2023-12-03 00:25:38.267,France,France,Antoine Griezmann,Right Wing Back,Right Foot,72.0,34.0,65.0,27.0,None,Unknown,Argentina,France,Pass_None,Pass_6,Pass_None_5,Zone 7,Zone 7
7580106,Pass,None,None,Regular Play,None,None,0.5585993,18.867962,,Blaise Matuidi,2023-12-03 00:25:38.720,2,70,0.88,2023-12-03 00:25:39.600,France,France,Samuel Yves Umtiti,Left Center Back,Left Foot,59.0,27.0,75.0,37.0,None,None,Argentina,France,Pass_None,Pass_1,Pass_None_1,Zone 6,Zone 7
7580106,Pass,None,None,Regular Play,None,None,1.735945,18.248287,,Paul Labile Pogba,2023-12-03 00:25:40.560,2,70,0.96,2023-12-03 00:25:41.520,France,France,Blaise Matuidi,Left Wing,Left Foot,75.0,38.0,72.0,56.0,None,None,Argentina,France,Pass_None,Pass_2,Pass_None_2,Zone 7,Zone 7
7580106,Pass,None,None,Regular Play,None,None,-1.2924967,14.56022,,Antoine Griezmann,2023-12-03 00:25:45.000,2,70,0.64,2023-12-03 00:25:45.640,France,France,Paul Labile Pogba,Right Defensive Midfield,Right Foot,77.0,54.0,81.0,40.0,None,None,Argentina,France,Pass_None,Pass_3,Pass_None_3,Zone 7,Zone 7
7580106,Pass,None,None,Regular Play,None,None,2.1910458,8.602325,,Paul Labile Pogba,2023-12-03 00:25:45.920,2,70,0.6,2023-12-03 00:25:46.520,France,France,Antoine Griezmann,Right Wing Back,Left Foot,80.0,40.0,75.0,47.0,None,None,Argentina,France,Pass_None,Pass_4,Pass_None_4,Zone 7,Zone 7
7580106,Pass,None,None,Regular Play,None,None,-2.3086114,14.866069,,N'Golo Kanté,2023-12-03 00:25:46.640,2,70,1.04,2023-12-03 00:25:47.680,France,France,Paul Labile Pogba,Right Defensive Midfield,Right Foot,75.0,46.0,65.0,35.0,None,None,Argentina,France,Pass_None,Pass_5,Pass_None_5,Zone 7,Zone 7
7580106,Pass,None,None,Regular Play,None,None,-1.5707964,14.0,,Lucas Hernández Pi,2023-12-03 00:25:48.320,2,70,1.32,2023-12-03 00:25:49.640,France,France,N'Golo Kanté,Left Defensive Midfield,Right Foot,65.0,33.0,65.0,19.0,None,None,Argentina,France,Pass_None,Pass_6,Pass_None_6,Zone 7,Zone 7
7580106,Pass,None,None,Regular Play,None,None,2.6779451,11.18034,,Samuel Yves Umtiti,2023-12-03 00:25:49.920,2,70,0.96,2023-12-03 00:25:50.880,France,France,Lucas Hernández Pi,Left Back,Left Foot,64.0,18.0,54.0,23.0,None,None,Argentina,France,Pass_None,Pass_7,Pass_None_7,Zone 7,Zone 6
7580106,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:25:51.720,2,70,0.68,2023-12-03 00:25:52.400,France,Argentina,Lionel Andrés Messi Cuccittini,Secondary Striker,,70.0,55.0,,,None,None,Argentina,France,Pressure_None,Pressure_1,Pressure_None_1,Zone 7,Zone 12
7580106,Pass,None,None,Regular Play,True,None,2.8037145,39.217342,,Hugo Lloris,2023-12-03 00:25:52.400,2,70,2.32,2023-12-03 00:25:54.720,France,France,Samuel Yves Umtiti,Left Center Back,Left Foot,53.0,22.0,16.0,35.0,None,None,Argentina,France,Pass_None,Pass_8,Pass_None_8,Zone 6,Zone 5
7580106,Pass,None,None,Regular Play,None,None,0.28805545,56.32051,,Olivier Giroud,2023-12-03 00:25:58.667,2,70,3.213,2023-12-03 00:26:01.880,France,France,Hugo Lloris,Goalkeeper,Left Foot,16.0,34.0,70.0,50.0,None,None,Argentina,France,Pass_None,Pass_9,Pass_None_9,Zone 5,Zone 7
7580106,Pass,None,None,Regular Play,None,None,-0.98279375,7.2111025,,Antoine Griezmann,2023-12-03 00:26:01.920,2,71,0.799,2023-12-03 00:26:02.719,France,France,Olivier Giroud,Center Forward,Head,72.0,47.0,76.0,41.0,None,None,Argentina,France,Pass_None,Pass_10,Pass_None_10,Zone 7,Zone 7
7580106,Pressure,None,None,Regular Play,None,None,,,,,2023-12-03 00:26:02.600,2,71,1.16,2023-12-03 00:26:03.760,France,Argentina,Nicolás Hernán Otamendi,Left Center Back,,48.0,36.0,,,None,None,Argentina,France,Pressure_None,Pressure_2,Pressure_None_2,Zone 6,Zone 12
7580106,Foul Committed,None,None,Regular Play,None,None,,,,,2023-12-03 00:26:05.160,2,71,0.0,2023-12-03 00:26:05.160,France,Argentina,Nicolás Hernán Otamendi,Left Center Back,,46.0,40.0,,,None,None,Argentina,France,Foul Committed_None,Foul Committed_1,Foul Committed_None_1,Zone 6,Zone 12
