caseID,action,type,technique,play_pattern,under_pressure,shot_assist,angle,length,height,recipient,startTime,period,minute,duration,endTime,possession_team,team_action,player,player_position,body_part,start_X,start_Y,end_X,end_Y,bad_behavior,result,home_team,away_team,action_type,action_count,action_type_count
756710,Pass,Throw-in,None,From Throw In,None,None,0.4825133,23.70654,,Seon-Min Moon,00:04:24.960,1,4,1.227,00:04:26.187000,South Korea,South Korea,Chul Hong,Left Back,,72.0,1.0,93.0,12.0,None,Incomplete,Germany,South Korea,Pass_Throw-in,Pass_1,Pass_Throw-in_1
756710,Pass,Recovery,None,From Throw In,None,None,0.49642277,27.294687,,,00:04:26.187,1,4,1.373,00:04:27.560000,South Korea,Germany,Niklas Süle,Right Center Back,,28.0,67.0,52.0,80.0,None,Out,Germany,South Korea,Pass_Recovery,Pass_2,Pass_Recovery_1
7567100,Pass,Throw-in,None,From Throw In,None,None,-1.012197,9.433981,,Timo Werner,00:14:33.440,2,59,1.053,00:14:34.493000,Germany,Germany,Joshua Kimmich,Right Back,,99.0,80.0,104.0,72.0,None,None,Germany,South Korea,Pass_Throw-in,Pass_1,Pass_Throw-in_1
7567100,Pass,None,None,From Throw In,None,None,1.7681919,5.0990195,,Joshua Kimmich,00:14:35.013,2,59,0.639,00:14:35.652000,Germany,Germany,Timo Werner,Right Wing,Right Foot,105.0,73.0,104.0,78.0,None,None,Germany,South Korea,Pass_None,Pass_2,Pass_None_1
7567100,Pass,None,None,From Throw In,None,None,-2.3561945,1.4142135,,Timo Werner,00:14:37.480,2,59,0.173,00:14:37.653000,Germany,Germany,Joshua Kimmich,Right Back,Right Foot,107.0,77.0,106.0,76.0,None,Incomplete,Germany,South Korea,Pass_None,Pass_3,Pass_None_2
7567100,Block,None,None,From Throw In,None,None,,,,,00:14:37.653,2,59,,None,Germany,South Korea,Seon-Min Moon,Left Midfield,,15.0,5.0,,,None,None,Germany,South Korea,Block_None,Block_1,Block_None_1
7567101,Ball Recovery,None,None,Regular Play,None,None,,,,,00:14:38.133,2,59,,None,South Korea,South Korea,Chul Hong,Left Back,,11.0,4.0,,,None,None,Germany,South Korea,Ball Recovery_None,Ball Recovery_1,Ball Recovery_None_1
7567101,Pass,None,None,Regular Play,None,None,0.5404195,5.8309517,,Woo-Young Jung,00:14:38.320,2,59,0.96,00:14:39.280000,South Korea,South Korea,Chul Hong,Left Back,Left Foot,12.0,6.0,17.0,9.0,None,None,Germany,South Korea,Pass_None,Pass_1,Pass_None_1
7567101,Pressure,None,None,Regular Play,None,None,,,,,00:14:39.133,2,59,0.32,00:14:39.453000,South Korea,Germany,Timo Werner,Right Wing,,104.0,73.0,,,None,None,Germany,South Korea,Pressure_None,Pressure_1,Pressure_None_1
7567101,Pass,None,None,Regular Play,True,None,-1.7126933,7.071068,,Seon-Min Moon,00:14:39.280,2,59,0.973,00:14:40.253000,South Korea,South Korea,Woo-Young Jung,Left Center Midfield,Right Foot,17.0,11.0,16.0,4.0,None,None,Germany,South Korea,Pass_None,Pass_2,Pass_None_2
